area,dwell,nBedrms,nLodged,nClosed,nCurr,mean,lq,med,uq,sd,brr,lmean,lsd,slq,suq,area_label,area_code,period
Wellington City,Apartment,1,129,96,3072,454,400,440,500,95,3.71,6.0962,0.2049,387,510,Wellington City,047,2024-09
Wellington City,Apartment,2,102,102,2586,660,550,630,705,165,3.63,6.4668,0.2204,555,747,Wellington City,047,2024-09
Wellington City,Apartment,3,15,12,774,913,796,860,1071,215,3.82,6.7912,0.2334,760,1042,Wellington City,047,2024-09
Wellington City,Apartment,NA,6,6,249,516,450,485,580,125,4.0,6.2228,0.2413,428,593,Wellington City,047,2024-09
Wellington City,Boarding House,1,30,30,315,264,228,250,310,65,3.68,5.5452,0.2507,216,303,Wellington City,047,2024-09
Wellington City,Flat,1,42,39,1932,444,400,438,450,62,3.22,6.087,0.1321,403,481,Wellington City,047,2024-09
Wellington City,Flat,2,33,45,1776,563,500,550,625,77,3.51,6.3249,0.1322,511,610,Wellington City,047,2024-09
Wellington City,House,1,27,33,918,458,438,470,500,95,3.81,6.0986,0.2582,374,530,Wellington City,047,2024-09
Wellington City,House,2,93,72,2868,617,550,618,680,86,3.65,6.415,0.1384,556,671,Wellington City,047,2024-09
Wellington City,House,3,153,162,5601,765,690,745,800,138,3.58,6.6242,0.1744,670,847,Wellington City,047,2024-09
Wellington City,House,4,57,60,2346,852,750,850,950,169,3.67,6.725,0.2306,713,973,Wellington City,047,2024-09
Wellington City,House,5+,18,18,852,1009,860,1030,1195,286,3.27,6.8482,0.4571,692,1282,Wellington City,047,2024-09
Wellington City,House,NA,21,21,1083,697,511,653,861,352,3.63,6.4199,0.542,426,885,Wellington City,047,2024-09
Wellington City,Room,1,18,36,885,294,246,317,334,58,3.54,5.6633,0.214,249,333,Wellington City,047,2024-09
Wellington City,Apartment,1,108,117,3039,481,413,488,540,103,3.57,6.1492,0.2576,394,557,Wellington City,047,2024-08
Wellington City,Apartment,2,90,84,2589,684,590,650,750,160,3.74,6.5064,0.2036,584,768,Wellington City,047,2024-08
Wellington City,Apartment,3,27,15,771,795,710,760,855,118,3.78,6.6682,0.1449,714,868,Wellington City,047,2024-08
Wellington City,Apartment,5+,6,6,207,629,215,608,1021,486,3.39,6.1482,0.931,250,877,Wellington City,047,2024-08
Wellington City,Apartment,NA,9,6,249,419,410,420,450,144,3.41,5.9482,0.5293,268,547,Wellington City,047,2024-08
Wellington City,Boarding House,1,27,30,312,265,245,268,295,50,3.85,5.5606,0.1965,228,297,Wellington City,047,2024-08
Wellington City,Flat,1,39,54,1932,444,400,430,476,80,3.46,6.0805,0.1694,390,490,Wellington City,047,2024-08
Wellington City,Flat,2,36,42,1788,556,520,550,588,59,3.76,6.3145,0.1066,514,594,Wellington City,047,2024-08
Wellington City,Flat,3,9,9,600,667,638,668,703,61,3.63,6.4989,0.0921,624,707,Wellington City,047,2024-08
Wellington City,Flat,NA,6,6,174,455,386,450,529,99,3.51,6.0999,0.2227,384,518,Wellington City,047,2024-08
Wellington City,House,1,42,36,924,454,400,460,505,103,3.74,6.087,0.265,368,526,Wellington City,047,2024-08
Wellington City,House,2,111,96,2847,645,580,650,695,95,3.67,6.4589,0.1412,580,702,Wellington City,047,2024-08
Wellington City,House,3,171,138,5610,758,675,723,795,173,3.69,6.6079,0.2132,642,856,Wellington City,047,2024-08
Wellington City,House,4,60,45,2349,858,780,850,975,215,3.72,6.7068,0.3655,639,1047,Wellington City,047,2024-08
Wellington City,House,5+,21,21,849,1025,895,973,1119,267,3.58,6.8964,0.2882,814,1201,Wellington City,047,2024-08
Wellington City,House,NA,30,30,1083,637,548,675,764,218,3.69,6.355,0.5749,390,848,Wellington City,047,2024-08
Wellington City,Room,1,42,57,903,426,293,334,350,508,2.85,5.8284,0.5531,234,493,Wellington City,047,2024-08
Wellington City,Room,NA,6,3,51,240,230,250,255,26,3.52,5.4764,0.1137,221,258,Wellington City,047,2024-08
Wellington City,Apartment,1,129,123,3048,479,413,470,530,86,3.62,6.1573,0.1757,419,532,Wellington City,047,2024-07
Wellington City,Apartment,2,78,99,2583,645,550,620,685,151,3.59,6.4468,0.2016,550,723,Wellington City,047,2024-07
Wellington City,Apartment,3,15,27,759,845,719,770,901,214,3.62,6.7123,0.2321,703,962,Wellington City,047,2024-07
Wellington City,Apartment,5+,6,6,207,1010,850,1000,1100,233,3.18,6.8968,0.2279,848,1153,Wellington City,047,2024-07
Wellington City,Boarding House,1,30,21,315,273,245,280,300,44,3.76,5.596,0.1681,240,302,Wellington City,047,2024-07
Wellington City,Flat,1,57,39,1944,454,400,450,490,107,3.37,6.0984,0.197,390,508,Wellington City,047,2024-07
Wellington City,Flat,2,39,36,1791,554,500,555,600,55,3.37,6.3126,0.1024,515,591,Wellington City,047,2024-07
Wellington City,Flat,3,6,18,600,694,670,703,739,58,3.6,6.5397,0.0861,653,733,Wellington City,047,2024-07
Wellington City,Flat,NA,6,6,171,353,325,340,400,76,3.63,5.847,0.2236,298,403,Wellington City,047,2024-07
Wellington City,House,1,33,36,918,471,400,475,530,128,3.7,6.117,0.2856,374,550,Wellington City,047,2024-07
Wellington City,House,2,90,96,2832,635,551,620,694,144,3.59,6.4266,0.2425,525,728,Wellington City,047,2024-07
Wellington City,House,3,138,138,5580,794,720,775,850,169,3.68,6.656,0.216,672,899,Wellington City,047,2024-07
Wellington City,House,4,60,57,2334,845,780,875,950,194,3.74,6.7016,0.3141,658,1006,Wellington City,047,2024-07
Wellington City,House,5+,12,9,849,1070,820,1000,1280,283,3.28,6.944,0.257,872,1233,Wellington City,047,2024-07
Wellington City,House,NA,30,30,1083,766,563,690,750,418,3.04,6.5588,0.3656,551,903,Wellington City,047,2024-07
Wellington City,Room,1,51,57,918,292,235,319,334,87,3.74,5.6253,0.3536,219,352,Wellington City,047,2024-07
Wellington City,Room,NA,6,3,51,294,245,245,265,117,2.89,5.6335,0.3334,223,350,Wellington City,047,2024-07
Wellington City,Apartment,1,123,117,3045,463,410,450,530,98,3.7,6.113,0.2429,383,532,Wellington City,047,2024-06
Wellington City,Apartment,2,90,75,2601,648,575,623,706,114,3.58,6.4607,0.1591,574,712,Wellington City,047,2024-06
Wellington City,Apartment,3,27,15,771,809,666,765,905,234,3.79,6.6579,0.2766,646,939,Wellington City,047,2024-06
Wellington City,Apartment,5+,6,3,207,741,215,950,1100,503,3.28,6.3216,0.9307,297,1042,Wellington City,047,2024-06
Wellington City,Apartment,NA,12,9,249,395,350,370,450,58,3.79,5.9694,0.1447,355,431,Wellington City,047,2024-06
Wellington City,Boarding House,1,27,27,306,254,220,245,290,47,3.69,5.5196,0.1865,220,283,Wellington City,047,2024-06
Wellington City,Flat,1,33,48,1926,450,400,450,491,80,3.46,6.0943,0.1755,394,499,Wellington City,047,2024-06
Wellington City,Flat,2,36,48,1788,562,523,560,605,62,3.68,6.3245,0.1148,516,603,Wellington City,047,2024-06
Wellington City,Flat,3,9,9,612,779,716,773,876,143,3.41,6.6427,0.1941,673,874,Wellington City,047,2024-06
Wellington City,Flat,NA,6,6,174,392,339,408,428,92,3.21,5.9459,0.2468,324,451,Wellington City,047,2024-06
Wellington City,House,1,24,18,921,482,423,520,550,94,3.46,6.1574,0.2149,408,546,Wellington City,047,2024-06
Wellington City,House,2,96,84,2838,633,580,623,676,98,3.57,6.4363,0.1734,555,702,Wellington City,047,2024-06
Wellington City,House,3,123,135,5580,743,679,740,826,156,3.76,6.5845,0.2465,613,855,Wellington City,047,2024-06
Wellington City,House,4,60,60,2328,906,793,865,983,231,3.67,6.7785,0.2522,741,1042,Wellington City,047,2024-06
Wellington City,House,5+,18,12,843,1006,850,1000,1150,310,3.75,6.8442,0.4468,694,1268,Wellington City,047,2024-06
Wellington City,House,NA,27,24,1083,617,519,615,706,234,3.37,6.3263,0.5376,389,803,Wellington City,047,2024-06
Wellington City,Room,1,54,42,927,309,235,265,319,190,3.07,5.6265,0.4198,209,369,Wellington City,047,2024-06
Wellington City,Room,NA,6,0,48,268,251,278,294,42,3.05,5.5793,0.1653,237,296,Wellington City,047,2024-06
Wellington City,Apartment,1,129,129,3039,477,410,475,538,91,3.6,6.15,0.1875,413,532,Wellington City,047,2024-05
Wellington City,Apartment,2,93,87,2589,660,575,630,708,157,3.49,6.4677,0.2154,557,745,Wellington City,047,2024-05
Wellington City,Apartment,3,18,21,756,865,670,800,930,335,3.67,6.7038,0.3435,647,1028,Wellington City,047,2024-05
Wellington City,Apartment,5+,6,6,207,927,795,1200,1200,451,3.96,6.6473,0.8043,448,1326,Wellington City,047,2024-05
Wellington City,Apartment,NA,12,9,246,422,370,395,471,70,3.71,6.0323,0.1587,374,464,Wellington City,047,2024-05
Wellington City,Boarding House,1,24,33,306,301,265,315,325,55,3.75,5.69,0.1894,260,336,Wellington City,047,2024-05
Wellington City,Flat,1,48,57,1941,448,400,443,470,100,3.22,6.0839,0.1929,385,500,Wellington City,047,2024-05
Wellington City,Flat,2,36,42,1803,577,525,590,625,59,3.54,6.3531,0.105,535,616,Wellington City,047,2024-05
Wellington City,Flat,3,12,12,612,731,710,740,750,70,3.57,6.59,0.0961,682,777,Wellington City,047,2024-05
Wellington City,House,1,33,42,915,489,419,485,530,113,3.68,6.1651,0.2421,404,560,Wellington City,047,2024-05
Wellington City,House,2,96,87,2826,645,560,635,695,124,3.63,6.4513,0.1989,554,724,Wellington City,047,2024-05
Wellington City,House,3,159,153,5592,783,700,760,850,135,3.72,6.6471,0.1842,681,872,Wellington City,047,2024-05
Wellington City,House,4,45,57,2328,882,820,898,984,225,3.79,6.729,0.387,644,1086,Wellington City,047,2024-05
Wellington City,House,5+,18,18,840,1089,900,1023,1200,328,3.05,6.962,0.2394,898,1241,Wellington City,047,2024-05
Wellington City,House,NA,18,39,1083,547,394,515,608,247,3.36,6.2332,0.3708,397,654,Wellington City,047,2024-05
Wellington City,Room,1,30,30,912,294,238,285,330,89,3.07,5.646,0.279,235,342,Wellington City,047,2024-05
Wellington City,Apartment,1,123,132,3036,492,403,495,550,140,3.77,6.1548,0.3119,382,581,Wellington City,047,2024-04
Wellington City,Apartment,2,84,93,2586,674,594,650,743,118,3.6,6.4997,0.1659,595,744,Wellington City,047,2024-04
Wellington City,Apartment,3,21,15,762,789,710,750,850,115,3.61,6.6611,0.1449,709,862,Wellington City,047,2024-04
Wellington City,Apartment,4,9,0,258,999,875,1080,1100,162,3.68,6.8944,0.1687,881,1106,Wellington City,047,2024-04
Wellington City,Apartment,5+,6,6,207,1008,868,985,1069,286,3.47,6.8827,0.2783,808,1177,Wellington City,047,2024-04
Wellington City,Apartment,NA,15,12,246,475,450,450,505,118,3.67,6.1376,0.2318,396,541,Wellington City,047,2024-04
Wellington City,Boarding House,1,30,21,318,261,220,245,296,54,3.67,5.5425,0.204,222,293,Wellington City,047,2024-04
Wellington City,Flat,1,48,57,1947,447,394,450,490,107,3.55,6.0638,0.318,347,533,Wellington City,047,2024-04
Wellington City,Flat,2,39,51,1812,565,510,560,620,63,3.49,6.3299,0.1132,520,606,Wellington City,047,2024-04
Wellington City,Flat,3,9,12,609,690,628,680,735,79,3.52,6.5301,0.113,635,740,Wellington City,047,2024-04
Wellington City,Flat,NA,6,6,171,548,475,600,648,178,3.18,6.2663,0.3612,413,672,Wellington City,047,2024-04
Wellington City,House,1,36,27,924,456,410,450,520,115,3.6,6.085,0.2989,359,537,Wellington City,047,2024-04
Wellington City,House,2,78,72,2814,668,591,665,708,119,3.65,6.4901,0.1632,590,735,Wellington City,047,2024-04
Wellington City,House,3,147,171,5589,770,695,760,820,151,3.71,6.6265,0.2034,658,866,Wellington City,047,2024-04
Wellington City,House,4,63,48,2340,959,819,893,1000,423,3.51,6.813,0.3015,742,1115,Wellington City,047,2024-04
Wellington City,House,5+,15,18,840,1017,990,1025,1175,291,3.57,6.8448,0.5132,664,1327,Wellington City,047,2024-04
Wellington City,House,NA,36,30,1104,555,373,570,750,283,3.65,6.1078,0.7744,267,758,Wellington City,047,2024-04
Wellington City,Room,1,39,45,915,268,220,250,330,75,3.46,5.5494,0.3075,209,316,Wellington City,047,2024-04
Wellington City,Room,NA,6,0,42,273,263,308,318,81,2.89,5.566,0.3629,205,334,Wellington City,047,2024-04
Wellington City,Apartment,1,153,135,3042,467,410,450,530,116,3.84,6.1077,0.3107,364,554,Wellington City,047,2024-03
Wellington City,Apartment,2,108,117,2595,685,576,650,734,191,3.61,6.497,0.2508,560,785,Wellington City,047,2024-03
Wellington City,Apartment,3,24,27,753,839,750,795,880,185,3.64,6.7121,0.2014,718,942,Wellington City,047,2024-03
Wellington City,Apartment,5+,6,9,207,827,395,1048,1175,509,3.58,6.4316,0.9499,327,1179,Wellington City,047,2024-03
Wellington City,Apartment,NA,9,9,240,420,375,400,450,155,3.71,5.9604,0.4739,282,534,Wellington City,047,2024-03
Wellington City,Boarding House,1,39,39,309,268,235,265,299,48,3.53,5.5736,0.1815,233,298,Wellington City,047,2024-03
Wellington City,Flat,1,48,51,1959,458,400,450,500,106,3.26,6.105,0.2028,391,514,Wellington City,047,2024-03
Wellington City,Flat,2,36,54,1827,568,525,570,595,63,3.33,6.3367,0.113,523,610,Wellington City,047,2024-03
Wellington City,Flat,3,12,15,609,665,625,690,735,128,3.56,6.4812,0.2118,566,753,Wellington City,047,2024-03
Wellington City,Flat,4,6,6,189,991,1000,1000,1000,74,3.43,6.8964,0.076,939,1041,Wellington City,047,2024-03
Wellington City,House,1,42,42,915,485,415,490,595,121,3.76,6.1484,0.2895,385,569,Wellington City,047,2024-03
Wellington City,House,2,123,102,2808,676,581,650,750,163,3.74,6.4892,0.2316,563,769,Wellington City,047,2024-03
Wellington City,House,3,165,159,5610,786,720,780,850,135,3.76,6.6476,0.215,667,891,Wellington City,047,2024-03
Wellington City,House,4,51,66,2331,934,830,900,1080,186,3.66,6.814,0.2496,769,1077,Wellington City,047,2024-03
Wellington City,House,5+,21,21,843,1297,1100,1250,1490,228,3.77,7.1537,0.1716,1139,1436,Wellington City,047,2024-03
Wellington City,House,NA,30,36,1101,673,496,745,885,323,3.66,6.3108,0.7725,327,927,Wellington City,047,2024-03
Wellington City,Room,1,60,54,918,305,220,278,334,162,3.18,5.6523,0.3229,229,354,Wellington City,047,2024-03
Wellington City,Apartment,1,213,189,3024,472,400,485,550,117,3.73,6.1131,0.337,360,567,Wellington City,047,2024-02
Wellington City,Apartment,2,150,162,2607,668,575,660,745,141,3.72,6.4835,0.2052,570,751,Wellington City,047,2024-02
Wellington City,Apartment,3,72,66,753,813,750,800,850,186,3.65,6.6761,0.2411,674,933,Wellington City,047,2024-02
Wellington City,Apartment,4,27,30,258,1040,1000,1050,1143,311,3.63,6.8857,0.4034,745,1284,Wellington City,047,2024-02
Wellington City,Apartment,5+,27,27,210,894,738,910,1138,440,3.73,6.6122,0.7013,464,1194,Wellington City,047,2024-02
Wellington City,Apartment,NA,30,9,237,483,400,450,508,198,3.72,6.0795,0.5198,308,620,Wellington City,047,2024-02
Wellington City,Boarding House,1,42,27,309,279,246,275,310,44,3.58,5.6188,0.1617,247,307,Wellington City,047,2024-02
Wellington City,Flat,1,69,84,1965,451,400,450,500,75,3.58,6.0975,0.1751,395,500,Wellington City,047,2024-02
Wellington City,Flat,2,66,66,1845,573,540,570,610,91,3.47,6.3385,0.1648,506,632,Wellington City,047,2024-02
Wellington City,Flat,3,51,45,615,759,720,760,805,74,3.66,6.6268,0.0991,706,807,Wellington City,047,2024-02
Wellington City,Flat,4,27,15,189,1002,946,1000,1058,95,3.57,6.9052,0.0974,934,1065,Wellington City,047,2024-02
Wellington City,Flat,5+,15,9,81,1128,1005,1123,1150,171,3.59,7.0182,0.1437,1014,1230,Wellington City,047,2024-02
Wellington City,House,1,66,57,915,455,395,450,540,123,3.81,6.0738,0.3446,344,548,Wellington City,047,2024-02
Wellington City,House,2,135,129,2790,658,586,650,739,114,3.59,6.4726,0.1912,569,736,Wellington City,047,2024-02
Wellington City,House,3,249,261,5607,789,720,780,850,143,3.75,6.653,0.2,677,887,Wellington City,047,2024-02
Wellington City,House,4,162,141,2346,974,870,975,1100,212,3.54,6.8488,0.2913,775,1147,Wellington City,047,2024-02
Wellington City,House,5+,99,102,843,1251,1050,1250,1465,338,3.63,7.0836,0.3479,943,1508,Wellington City,047,2024-02
Wellington City,House,NA,39,45,1107,633,368,550,748,379,3.53,6.2994,0.5537,375,791,Wellington City,047,2024-02
Wellington City,Room,1,132,60,912,358,250,334,334,259,3.28,5.7637,0.4156,241,422,Wellington City,047,2024-02
Wellington City,Apartment,1,177,144,2997,441,385,450,540,159,3.73,5.9797,0.5461,274,571,Wellington City,047,2024-01
Wellington City,Apartment,2,117,114,2616,673,595,650,724,160,3.63,6.4794,0.2778,540,786,Wellington City,047,2024-01
Wellington City,Apartment,3,42,54,747,869,758,813,915,196,3.6,6.7461,0.202,742,975,Wellington City,047,2024-01
Wellington City,Apartment,4,21,18,258,969,913,950,1050,117,3.6,6.8687,0.1284,882,1049,Wellington City,047,2024-01
Wellington City,Apartment,5+,24,21,207,1063,880,1100,1264,424,3.64,6.8325,0.6334,605,1422,Wellington City,047,2024-01
Wellington City,Apartment,NA,12,15,219,492,375,438,521,197,3.43,6.1355,0.3599,362,589,Wellington City,047,2024-01
Wellington City,Boarding House,1,39,33,291,274,234,263,316,58,3.54,5.5923,0.2069,233,309,Wellington City,047,2024-01
Wellington City,Flat,1,63,75,1980,461,418,450,503,70,3.5,6.1216,0.1589,409,507,Wellington City,047,2024-01
Wellington City,Flat,2,60,72,1845,594,546,595,626,81,3.54,6.3784,0.1348,538,645,Wellington City,047,2024-01
Wellington City,Flat,3,21,36,609,741,690,720,763,122,3.73,6.5965,0.1558,659,814,Wellington City,047,2024-01
Wellington City,Flat,4,12,9,174,1007,935,990,1055,89,3.32,6.911,0.086,947,1063,Wellington City,047,2024-01
Wellington City,House,1,48,45,903,460,348,500,550,121,3.61,6.0903,0.3038,360,542,Wellington City,047,2024-01
Wellington City,House,2,84,99,2784,626,568,610,690,113,3.57,6.4226,0.1913,541,700,Wellington City,047,2024-01
Wellington City,House,3,240,243,5616,809,720,785,860,174,3.68,6.6708,0.233,674,923,Wellington City,047,2024-01
Wellington City,House,4,102,120,2325,997,853,980,1100,188,3.71,6.8878,0.1823,867,1108,Wellington City,047,2024-01
Wellington City,House,5+,57,63,846,1305,1160,1300,1385,262,3.59,7.1549,0.1951,1122,1460,Wellington City,047,2024-01
Wellington City,House,NA,33,54,1113,686,395,720,825,367,3.91,6.3647,0.6437,376,897,Wellington City,047,2024-01
Wellington City,Room,1,60,75,843,288,250,300,334,54,3.27,5.6421,0.215,244,326,Wellington City,047,2024-01
Wellington City,Apartment,1,132,117,2967,467,396,455,550,103,3.8,6.1223,0.224,392,530,Wellington City,047,2023-12
Wellington City,Apartment,2,96,96,2616,682,578,635,733,162,3.72,6.5009,0.2112,577,768,Wellington City,047,2023-12
Wellington City,Apartment,3,27,27,759,798,724,750,780,206,3.52,6.6542,0.232,664,907,Wellington City,047,2023-12
Wellington City,Apartment,5+,6,12,207,1198,1075,1250,1440,526,4.0,6.9287,0.7367,621,1678,Wellington City,047,2023-12
Wellington City,Apartment,NA,12,6,222,448,400,440,460,88,4.0,6.0895,0.1777,391,497,Wellington City,047,2023-12
Wellington City,Boarding House,1,21,30,288,275,246,275,320,54,3.41,5.5963,0.1999,235,308,Wellington City,047,2023-12
Wellington City,Flat,1,42,51,1989,434,380,425,480,76,3.4,6.0575,0.1747,380,481,Wellington City,047,2023-12
Wellington City,Flat,2,36,45,1857,588,528,573,650,88,3.43,6.3659,0.1498,526,644,Wellington City,047,2023-12
Wellington City,Flat,3,6,18,621,734,740,750,779,79,3.64,6.5933,0.1171,675,790,Wellington City,047,2023-12
Wellington City,Flat,NA,6,3,174,537,538,578,603,149,3.79,6.2397,0.3617,402,654,Wellington City,047,2023-12
Wellington City,House,1,27,39,900,441,400,450,530,134,3.64,6.0312,0.3749,323,536,Wellington City,047,2023-12
Wellington City,House,2,93,78,2793,648,550,640,698,141,3.61,6.4517,0.2164,548,733,Wellington City,047,2023-12
Wellington City,House,3,165,156,5616,808,700,780,870,151,3.63,6.677,0.1912,698,903,Wellington City,047,2023-12
Wellington City,House,4,63,72,2346,914,800,900,1000,207,3.9,6.786,0.2749,736,1066,Wellington City,047,2023-12
Wellington City,House,5+,30,24,855,1246,1189,1250,1395,215,3.8,7.1117,0.1853,1082,1389,Wellington City,047,2023-12
Wellington City,House,NA,18,27,1134,790,680,708,908,225,3.36,6.6407,0.2519,646,907,Wellington City,047,2023-12
Wellington City,Room,1,36,87,855,277,234,250,311,89,3.01,5.5866,0.2685,223,320,Wellington City,047,2023-12
Wellington City,Apartment,1,135,147,2952,496,420,500,550,101,3.63,6.188,0.1956,427,556,Wellington City,047,2023-11
Wellington City,Apartment,2,126,99,2619,668,560,620,720,161,3.55,6.4792,0.2203,561,756,Wellington City,047,2023-11
Wellington City,Apartment,3,24,30,756,765,744,780,805,136,3.48,6.6184,0.2356,639,878,Wellington City,047,2023-11
Wellington City,Apartment,4,12,12,270,1015,953,1032,1093,91,3.18,6.9186,0.0912,951,1075,Wellington City,047,2023-11
